Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
"KaiSoo itu couple yang hangat. Waktu di bandara tanggal 1 Maret kemarin mereka nggak mau kalah sama HunHan. Dari Korea sampai Cina, dan dari Cina ke Korea. Kai demen banget deket-deket D.O. #KaiSooFact'",0,0,0,0,0,0,0,0,0,0,0,0
Wuakkakaa.. mampuss!! ga salah gue diblock dia sejak jaman Jokowi Ahok nyagub. Gaya lo toong.. toong.. Anies sandi URL,1,0,1,0,0,0,0,0,1,1,0,0
Dan dari orang asing yang ngobrol karena bosen nunggu transit akhirnya jadi temenan sampe sekarang :)',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Itu dia mata picek... Matanya cuma lihat sebelah...',1,1,1,0,0,0,1,0,0,1,0,0
USER USER Maaf sebenarnya twiter pertama kali dbuat bukan buat orang bego',0,1,0,0,0,0,0,0,0,0,0,0
USER Ha ha kocak ...kalabong emang dungu',1,1,1,0,0,0,0,0,1,1,0,0
"Sehingga catatan itu yang kami buka kembali. Tidak boleh dilupakan pengalaman Pilkada DKI Jakarta 2017, USER dan USER yang diusung Partai Gerindra dan USER berhasil menumbangkan petahana yang diusung oleh koalisi besar yang dimotori",0,0,0,0,0,0,0,0,0,0,0,0
Mengenal Walpri Perempuan dalam Pilkada Bondowoso â?? Radar Jember,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Disana mayoritas Budha. Ada jg pendetanya yg ikut Demo. Kau googling lah video demo di Thailand biar tau.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Begitulah cara komunis bermain.',0,0,0,0,0,0,0,0,0,0,0,0
suka kesel sama orang yang pas gua jadian confess ke gua giliran gua jomlo malah pada kemana tau NGOMONG SAMA SILIT',0,1,0,0,0,0,0,0,0,0,0,0
"USER Ehhhhh BANDOT USER LU MAU KRITIK PAK JOKOWI AMPE MENCRET DARAH IS OK....\nTPI KLO LU HINA, FITNAH... KAMI AKAN AMBIL TINDAKAN.... \nPAK JOKOWI PRESIDEN !!! PEMIMPIN NEGARA... \nLU PEMIMPIN AGAMA TPI SALAH KAPRAH LUUUU'",1,1,1,0,0,0,0,0,1,1,0,0
"Kita balas di sini gima kita usir budha ""USER: Kurang Ajar, Etnis Muslim Rohingya Disingkirkan dari Data Sensus Penduduk Myanmar",1,0,0,1,1,0,0,0,0,0,0,1
Astagfirullah mata gw ternodai \nTerkutuk kau yg ngert bokep \xf0\x9f\x98\xad[]',1,1,1,0,0,0,0,0,1,1,0,0
allah tidak memanggil orang yang mamputetapi allah akan memampukan siapa saja yang mauyang rinduyang yakin ke baitullah,0,0,0,0,0,0,0,0,0,0,0,0
"USER Kntl ye, apus ga'",1,1,1,0,0,0,0,1,0,1,0,0
PENGOBATAN MONYET KEDIH URL,0,0,0,0,0,0,0,0,0,0,0,0
USER pergi lo bangkai',1,1,1,0,0,0,0,0,1,1,0,0
Kebingungan akan apa yang bisa ditoleransi dan enggak bikin Gw mikir itulah alasan kenapa dalam Katolik ada Paus sebagai Wakil Kristus',0,0,0,0,0,0,0,0,0,0,0,0
USER || Itu... udah... ketawa kunti...',0,0,0,0,0,0,0,0,0,0,0,0
Aamiin ya rabb.. Tolong USER Indonesia ya Alah dgn yg lebiiihhhh baik..,1,0,1,0,0,0,0,0,1,1,0,0
RT USER: Ustadz PKS Yudi Widiana nilep duit pk bahasa agama Juz &amp; Liqo Felix Kwetiauw &amp; alumni 212 pd mingkem &amp; pura2 budek..giliran Bu\xe2\x80\xa6',1,1,0,1,1,0,0,0,0,0,1,0
USER Amin... Smoga Istiqomah...\nJgn khawatir cibiran org anggap aja ujian..\nIngat banyak org2 yg dulunya masalahnya suram bahkan kafir sekalipun kemudian taubat dan menjadi tokoh pejuang agama Islam...',0,0,0,0,0,0,0,0,0,0,0,0
"Video call dengan Pak Gubernur USER yang sedang dinas ke Istanbul, Turkey. Dalam video call ini saya melaporkan yang pertama ialah tempat hiburan malam Karaoke Sense &amp; Diskotik Exotic telah ditutup secara hormat tanpa harus keras, dibantu ole",0,0,0,0,0,0,0,0,0,0,0,0
"Yang kita bela adl Pancasila dan Kedaulatan Negara. Kalau USER tidak mendukung, maka LENGSERKAN SAJA!!... Saat ini Ancaman sudah Nyata!!.",1,0,1,0,0,0,0,0,1,0,0,1
"PROYEK SARACEN UTK GANJAL PELANTIKAN ANIES MSH TERUUS.... Temuan Baru Kasus Saracen, Ada Foto Tokoh partai politik",1,0,1,0,0,0,0,0,1,1,0,0
USER ITULAH si ahok kutil babi,1,1,1,0,0,0,0,0,1,1,0,0
USER kenapa Sukarno tidak di konotasikan juga rejim anti demokrasi\ndg embel2 presiden seumur hidup?',0,0,0,0,0,0,0,0,0,0,0,0
Hajar ndan.. ganyang PKI URL,1,0,0,1,0,1,0,0,0,0,1,0
Bangke sampe kg bsa tidur siang :(',0,1,0,0,0,0,0,0,0,0,0,0
Pak jokowi kasian jg goregan PBB,1,0,1,0,0,0,0,0,1,1,0,0
USER Amiinnnn; Dan Semoga Pak Jokowi jadi presiden lagi.,0,0,0,0,0,0,0,0,0,0,0,0
"USER Daripada gak menikah sama sekali...daripada menyimpang LGBT!Menikahlah, hidup lebih berkah...Dunia sdh rusak dgn perzinahan kini ada gerakan stop perkawinan dini.'",0,0,0,0,0,0,0,0,0,0,0,0
Kapolri USER harusnya mundur dari jabatannya...,1,0,1,0,0,0,0,0,1,1,0,0
Berdayakan Ekonomi Pesantren Ulama Jawa Barat Dukung Jokowi di Pilpres 2019; #TetapJokowi2019,0,0,0,0,0,0,0,0,0,0,0,0
"Semangat Terus Pak USER. ; Kantor Staf Presiden Harus Terdepan Publikasikan Semua Kegiatan Presiden Supaya Rakyat Tau Bahwa Presiden Kerja Keras Membangun Bangsa ini, kerja.. kerja.. kerja; USER USER; USER USER",0,0,0,0,0,0,0,0,0,0,0,0
USER DARIPADA COCOT',0,1,0,0,0,0,0,0,0,0,0,0
"ini saya setuju, makanya dukung presiden yang sudah berupaya mengurangi kekuasaan asing, mengurangi ekspor mentah, mengganti kontrak yang merugikan Indonesia",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Kristen Nusantara pasti ada conth HKBP Huria Krsten Batak Protestan; GKJ Greja Kristen Jawa; Gereja Pasundan; Gereja Manado; Gereja Maluku; Gereja Papua; dll. Masing2 punya ciri khas sesuai tradisi suku masing,0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER USER Baru 3tahun dah segitu ya bentar lagi lewat utang sby njiiieng,1,0,1,0,0,0,0,0,1,1,0,0
"USER Mungkin masih banyak masyarakat tionghoa yg lebih pancasialis dr pada wong jowo cm nggak terekpos aja, contoh nyata pak kwik ekonom dan ustadz felix siauw \xf0\x9f\x98\x85'",1,0,0,1,0,1,0,0,0,0,1,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER Freeport takkan berdiam saja setelah negisiasi kalah..,0,0,0,0,0,0,0,0,0,0,0,0
Negara kayak menipu bocah SD aje.. Dokumennya hilang ... Fuih..,1,0,0,1,0,0,0,0,1,0,1,0
Allah SWT yang disembah dungu & biadab ya PERCUMA,1,1,0,1,1,0,0,0,0,0,1,0
RT USER ogah prabowo+pak gatot baru ok,1,0,1,0,0,0,0,0,1,1,0,0
Perbanyaklah membaca CERDAS biar gak dicap goblok :v\n\n#just_kidding\nNB : hanya orang dengan IQ diatas rata-rata yang mengerti tulisan di atas :v',0,0,0,0,0,0,0,0,0,0,0,0
"Calon gubernur Jawa Tengah nomor urut 1, USER, mempertanyakan program unggulan rivalnya, USER, terkait pembukaan lapangan kerja sebanyak 5 juta dalam 5 tahun. Menurut Ganjar, di tengah situasi ekonomi saat ini, kemungkinan membuka lapang",0,0,0,0,0,0,0,0,0,0,0,0
USER Burik. Iya yg gitu burik panuan kutuan jamuran. Hah emang rang ajar.',0,1,0,0,0,0,0,0,0,0,0,0
USER We jancuk ngapain aku belajar',0,1,0,0,0,0,0,0,0,0,0,0
Amin Rais himbau masyarakat jangan sampai salah memilih pemimpin.,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Kalo jaman gue SMP di Negeri dulu hari kamis pake baju kotak2 (jadi kayak seragam sekolah kristen gitu) hari jumat-nya cuma diwajibin pake celana panjang doang, ga pake baju koko, itu dulu yah \xf0\x9f\x98\x85'",0,0,0,0,0,0,0,0,0,0,0,0
"USER najis lo ngedm gajelas dm gue ga dibales bodo amat , gue doain nanti pentas.lo ga menang'",1,1,1,0,0,0,0,0,1,1,0,0
Jd cowo banyak bacot amat si ajg mau gua gampar aja rasanya []',1,1,1,0,0,0,0,0,1,1,0,0
Rizal Ramli: Mayoritas Masyarakat Tak Mau Beri Kesempatan Kedua Untuk Jokowi #KlikRMOL #capresrakyat,0,0,0,0,0,0,0,0,0,0,0,0
"#ILCBoedionoCentury ketika ini terjadi, saya ikuti kasus ini cukup intens. Meski sekarang agak lupa...; Tapi kuncinya kita cuma butuh 2019 Ganti Presiden! Itu...",1,0,1,0,0,0,0,0,1,1,0,0
Maju Gubernurnya Sengsara Relawannya,1,0,1,0,0,0,0,0,1,1,0,0
"Mngkin sya bkan org baik,dan sya tidak perlu di anggap baik.paling tdk sya tdk munafik dgn berpura""baik.karena yg terpenting sya bisa berbuat baik'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Dlm Kristen prinsip inkulturisasi dlm agama penting, bgmn mjd Katholik yg Indonesia ,menjadi Kristen yg Indonesia , sesuatu yg mungkin asing bagi Islam yg kental Arab.'",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: Copras calon presiden.. Ndak mikir.. Ndak mikirrrr... (Ndak mikir apa si kowi 1 periode aja babak belur..) URL,1,0,1,0,0,0,0,0,1,1,0,0
Cie tau ma jokowi ga dapet panggung mulai dah jilat-jilat Prabowo dasar lintah URL,1,1,1,0,0,0,0,0,1,1,0,0
"Barusan dongo dongoin pemotor yg klakson bertubi2 padahal jelas lampu merah. ""Woy dongo! Brisik norak!"" \n\nPas nengok taunya temen SMP (--!)\n\nDia : Chaink?\n\n*aku nangis nganti metu eluh getih puteeeh~'",1,1,1,0,0,0,0,0,1,1,0,0
"USER USER USER Kenapa pak prabowo suka kampanye negatif, kampungan dan menggelikan?'",0,1,0,0,0,0,0,0,0,0,0,0
"""Presidennya Pak Jokowi, gubernurnya saya dan Pak Anton, sehingga program selaras sejalan,"" kata Hasan.",0,0,0,0,0,0,0,0,0,0,0,0
"The Lie TJu siswi Kelas 1B, SMP Katolik Santo Petrus, 1984, istrinya Ronaldo Pardede siswa Kelas 1A, SMP Katolik Santo Petrus, 1984.'",0,0,0,0,0,0,0,0,0,0,0,0
Kalau nggak mau dengar Ulama dan tetap ngotot kriminalisasi ulama yaa kita lengserkan aja Jokowi,1,0,1,0,0,0,0,0,1,0,0,1
"USER Lo tuh yg bencong, bacot lo lebih2 dari cewe. Kaya banci yg ngamen gak dikasih duit bacotnya \xf0\x9f\x98\x92\xf0\x9f\x98\x92\xf0\x9f\x98\x92\nMending lo cakep mah, jelek Kaya gitu.\nMadesu lagi \xf0\x9f\x98\x84\xf0\x9f\x98\x84\nMentioned Gw langsung di quote tweet \xf0",1,1,1,0,0,0,1,1,0,1,0,0
Cina lg.. cina lg.. sebaiknya di usir aj ya? merusak sih kerjaannya,1,0,0,1,0,1,0,0,0,0,0,1
USER Ayoh bangsa indonesia bersihkan etnis cina ahok,1,0,0,1,0,1,0,0,0,0,0,1
"RT USER: Tolong lah, kalo liat saya, bok ya manggilnya pas lg berpapasan aja. Selain saya sedikit buta, saya juga agak budek.\n\nLg nunggu\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
USER enak bgt yah Om jawabannya.\n\ngmn klo udah bom sby jgn diperdebatkan lagi tersangkanya udah meninggal...',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER Kafir ada di Alquran....situ sehat???',0,0,0,0,0,0,0,0,0,0,0,0
RT USER Nggak ikut dukung calon presiden tapi sukanya ngatur Jokowi kenapa gak Prabowo aja yg diatur supaya menang dalam pemilihan presiden 2019.,1,0,1,0,0,0,0,0,1,1,0,0
USER Kan hebat Ahok bisa memaafkan bini slm 7 thn bukan spt yg ono kabur krn ketauan menalukan ngaku ulama kok kelakuan bejad',1,1,1,0,0,0,0,0,1,1,0,0
"Anda DIDUNGUKAN Islam, Quran mengajarkan AMORAL USER Ansor Sebagai agama, Islam punya posisi moralnya sendiri",1,1,0,1,1,0,0,0,0,0,1,0
"Owner disini Seo sama Tae, adminnya masih hiring bebs :3 #\xce\xb7\xce\xb3\xcf\x85\xd0\xbc\xcf\x85\xd1\x82\xc6\x92\xce\xb1\xd0\xbcs'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Okesip otak bolot gue konfyus :')""",0,1,0,0,0,0,0,0,0,0,0,0
yg jelas-jelas masih hidup itu prabowo anak soemitro pengkhianat bangsa,1,0,1,0,0,0,0,0,1,1,0,0
USER USER Yang perek kan ibu lo.. gimana sih.. pasti sdh dool ya',1,1,1,0,0,0,0,1,0,1,0,0
RT USER USER USER Pilih presiden yg jelas orang tua nya yang bukan pengkhianat negara,1,0,1,0,0,0,0,0,1,1,0,0
Ga apa sih Ahok prnh diblng penista agama tp ga kek politikus koruptor dipanggil urusan hukum ngeles pake sakit hati-hati ntar keterusan mati.,1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER Tolol sekali anda ini? Ngaji dimana kau ini kl agama islam sprti itu? Ketahuan ini orang ngajinya sm orang ngk jelas ini?',1,1,1,0,1,0,0,0,0,1,0,0
New post: Festival Pesona Tambora Angkat Eksotisme Alam dan Budaya Dompu dan Bima,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Bang USER melakukan itu. Dia tetap Kristen, istrinya tetap muslim. Bisa kok, dengan strategi tertentu.'",0,0,0,0,0,0,0,0,0,0,0,0
"Presiden Joko Widodo (Jokowi) membuka Kongres 29 Perhimpunan Mahasiswa Katolik Republik Indonesia (PMKRI).; ; USER berpesan di konteks tahun politik 2018, agar semua pihak menjaga kondisi. Kontestasi politik perlu diisi dengan adu program dan gagasan ra",0,0,0,0,0,0,0,0,0,0,0,0
"USER Cebong di kasih fakta dia bilang dusta, Cebong dikasih dusta dia bilang realita, Cebonger's emang bikin gemes\xf0\x9f\x98\x82""",1,1,0,1,0,0,0,0,1,0,1,0
USER USER Cina kafir ini mah...Bangsat lu!! Dasar Komunis !!',1,1,1,0,1,1,0,0,0,1,0,0
USER USER USER Rakyat kaum bani cebong',1,1,0,1,0,0,0,0,1,0,1,0
"KENAPA GUE NANGIS ANJIR, CUPU LO FIK!'",1,1,1,0,0,0,0,0,1,1,0,0
kangen edan USER USER',0,1,0,0,0,0,0,0,0,0,0,0
USER Ohh mami kontolku besar panjang 3jari setengah panjang lewat pusat aku..mungkin 3 aku ngentot mami.mami kecapaian...',0,1,0,0,0,0,0,0,0,0,0,0
"Di kuliah umum Maroko, ada yg bilang Anies ""Super Gubernur"".; Mungkin jaga perasaan, gak enak klo bilang ""Anda yg lebih layak jadi Presiden"" :-)",0,0,0,0,0,0,0,0,0,0,0,0
"Ini orang-orang maha benar nan suci maunya apa sih? \n\nPenghina presiden dilepas karena masih di bawah umur ngeluhnya nggak ditahan karena Cina.\n\nKalau misal ditahan, mungkin ngeluhnya pemerintah mau balik ke orba.\n\nNjuk geleme piye, su?'",1,1,0,1,0,0,0,0,1,0,1,0
Ga salah memang USER &amp; USER bilang antek Aseng tapi adiknya Prabowo bilang Prabowo pro Amerika. URL,1,0,1,0,0,0,0,0,1,1,0,0
"Dijodohkan Presiden, Pengantin Wanita Tajikistan Tampak ""Sedih""",0,0,0,0,0,0,0,0,0,0,0,0
"Peresmian dan Pemberkatan Gereja Katolik Hati Kudus Yesus Batu Gantung, Ambon'",0,0,0,0,0,0,0,0,0,0,0,0
"7. Kaga ngeliat tapi ""ngerasa"" wkakak dan gua ngerasa lagi tot sma setan'",0,1,0,0,0,0,0,0,0,0,0,0
RT USER: Eh ada wartawan Selandia Baru Rasa Kampret dan dibuat berita oleh Kampret disebar di WAG. Konferensi Pers tdk dilakukan\xe2\x80\xa6',1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER Pencitraan Lu...ah.......Prabowo msh tidur.....,1,0,1,0,0,0,0,0,1,1,0,0
"Ustadz Subki Al-Bughury, S. Sos.I saja mendukung Pilkada Damai di Kab. Sinjai Tanpa Hoax, Ujaran Kebencian dan Isu Sara,..KALAU ANDA...??; USER USER USER",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: #RETWEET\nSensasi Ngentot Dengan Cewek Cantik Berhijab ...\xf0\x9f\x98\x8d\n\n( Part1)\n\n#blowjob #kontol #hijab #ngentothijab #sepongkon\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER biasa bro dia ciri2 cebong adu domba begitu so lugu namanya juga cebong buzzer recehan yg begini\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0
(DETIKCOM | Jangan Buru-buru Tolak Wacana Pilkada Lewat DPRD) #pemilu #pemilu2019,0,0,0,0,0,0,0,0,0,0,0,0
"FPI itu ada dan NYATA, Darul Islam itu ada dan NYATA USER USER Isis itu tdk ada.. hnya propaganda politik",0,0,0,0,0,0,0,0,0,0,0,0
RT USER Prabowo sdh tua perlu generasi muda yg bisa blusukan dan Jokowi msh muda dan saat ini sering blusukan diberbagai pulau,1,0,1,0,0,0,0,0,1,1,0,0
"Mohon Maaf""; Kalau Sekarang Pemilihan PRESIDEN anda Memilih Siapa; Bpk Jokowi : Like; Bpk Prabowo : RT;",0,0,0,0,0,0,0,0,0,0,0,0
"Bukan ga berani, sepertinya.minoritas tau diri dan pasrahh, karena pembalasan milik Tuhan Allah.",0,0,0,0,0,0,0,0,0,0,0,0
napadah shopee kampang',1,1,0,1,0,0,0,0,1,0,1,0
"Bu, di perpustakaan orangnya pada bisu ya bu? | hah? Emang knp nak? | tuh mereka pada diem2an, ga ada yg bersuara | -__- ,'",0,0,0,0,0,0,0,0,0,0,0,0
lu baca bandingkan modal dgn hasil diperpanjang atau tidak dasar antek asing,1,0,1,0,0,0,0,0,1,1,0,0
USER Kerjaan? Tugas prakarya seni budaya? :3,0,0,0,0,0,0,0,0,0,0,0,0
USER kolam buaya kagak ada qey',0,0,0,0,0,0,0,0,0,0,0,0
USER Yu...mari kita songsong presiden baru ditahun 2019,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Mana mungkin w bani ngepost milik orang lain nik--""'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Cebong tidak akan pernah senang lihat kejayaan pk anis mereka akan ttp sirik. Yg parahnya klu junjungan dipuji habis habisan meskipun melakukan hal buruk.',1,1,0,1,0,0,0,0,1,0,1,0
RT USER: USER Klo busuk mawati beragama islam .. Maka dia Takut dg dirinya sendiri\nGejala gila nich nenek ..',1,1,1,0,0,0,1,0,0,1,0,0
"Salah satu obyek vital yg pengamanannya lemah itu gedung DPR. Smg dgn disahkannya UU Antiterorisme yg baru, DPR tak jadi sasaran bom bunuh diri. Amin. *Tapi doa saya biasanya tak terkabul \xf0\x9f\x98\x89*'",0,0,0,0,0,0,0,0,0,0,0,0
ini jalan dua platform ya\ndi fb juga jalan\nbom yang gede klo mau dapet',0,0,0,0,0,0,0,0,0,0,0,0
Dikira org katolik coba:(',0,0,0,0,0,0,0,0,0,0,0,0
USER berarti lo cacat',1,1,1,0,0,0,1,0,0,1,0,0
USER USER USER USER USER Hahahaha roti buaya mah buat nikahan pak',0,0,0,0,0,0,0,0,0,0,0,0
USER USER luhut bajingan',1,1,1,0,0,0,0,0,1,1,0,0
Me every night:\nAAAAA ANJENG GUE MALU BANGSAD. MAU ILANG AJA. AAAAAAAAA. APAAN SIH GUE JIJIK BANGET. AAAAAAAAA. INI APAAN SIH GUE DULU NGGAK DANTA. AAAAAAAAAAA. MAU ILANG AJA. AAAAAAAAAAAAAAA.',0,1,0,0,0,0,0,0,0,0,0,0
USER Terus??\nAlus nya di puji. Butut nya disebut butut. Goblog disebut goblog.',0,1,0,0,0,0,0,0,0,0,0,0
Yang sabar gua mah punya adek2 kunyuk yg bau kek sempak kuda',0,1,0,0,0,0,0,0,0,0,0,0
Tuhan itu iBlis . Iblis itu Tuhan . Agama onta',1,1,0,1,0,0,0,0,1,0,1,0
USER USER USER USER USER USER USER USER Assalamu alaikm ibu USER tlng hrp bantuanx u kmi #korbanphkfreeport,0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER Para jendral propaganda mereka perang propaganda dgn jualan utamanya pki dan cinaisasi..,1,0,0,1,0,1,0,0,0,0,1,0
USER Ngentot donk',0,1,0,0,0,0,0,0,0,0,0,0
"Pesan Presiden Joko Widodo,""Saya meyakini Negara kita Indonesia akan semakin besar dan kuat apabila Ulama dan Umaro beriringan"". Selengkapnya terlait pesan Bapak Presiden simak video berikut ini #JokowiSilaturahmidenganUlama..#JokowiCintaUlama..#JokowiAja",0,0,0,0,0,0,0,0,0,0,0,0
NGAKAK! Para barisan cebong sakit hati mau pake isu saracen utk nyerang Anies-Sandi agar gagal dilantik,1,1,0,1,0,0,0,0,1,0,1,0
RT USER USER Prabowo simulut busuk Rizieq anies Fadlizon Fahri mereka kumpulan sampah negara jd kelakuan mereka juga kaya sampah,1,1,1,0,0,0,0,0,1,1,0,0
"Bak kata orang Indonesia tu, kalau pelaburan luar tak wujudkan peluang perkerjaan, itu bukan pelaburan tapi penjajahan ekonomi. Jangan kesal kemudian. Ubah selagi sempat.",0,0,0,0,0,0,0,0,0,0,0,0
"USER Betul , lalu knp tdk ada hindu nusantara,budha nusantara,khonghucu nusantara.kristen nusantars..Whats wrong? Why? Coba argumennya prof sambil ngopi &amp; guyon2\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0,0,0,0
Masih aja ada 'Orang Berpendidikan' berpikir Ekonomi syari'ah adalah ekonomi pembangunan para ekstrimis,0,0,0,0,0,0,0,0,0,0,0,0
USER waktu itu blm ada buzzer idiot...',0,1,0,0,0,0,0,0,0,0,0,0
"Lebih baik mendengar suara bom, guntur, geledek, petir, atau gunung meletus daripada mendengar suara tangismu yang buat aku tak bisa berbuat apa-apa.\n#sidomi'",0,0,0,0,0,0,0,0,0,0,0,0
Cagub Jabar Bicara Soal Toleransi di Muzakarah ICMI Jabar,0,0,0,0,0,0,0,0,0,0,0,0
Cuma manusia otak dungu yg sekarang ini teriak-teriak 'bubarkan pki' buku buat dibaca!! Jgn bodoh! Otak kosong mulut nyap nyap!,1,1,1,0,0,0,0,0,1,1,0,0
Kisah pengemis yahudi buta\xf0\x9f\x98\xa2',0,0,0,0,0,0,0,0,0,0,0,0
"Pelaksanaan Makin dekat, Presiden Jokowi Minta Promosi #AsianGames2018 Digencarkan USER #ratas â?¡ï¸? â??Presiden Minta Promosi Asian Games Makin Gencarâ??; ;",0,0,0,0,0,0,0,0,0,0,0,0
USER cebong emang jagonya bikin dan sebar hoax',1,1,0,1,0,0,0,0,1,0,1,0
"Kreatifitas masyarakat Desa Berdaya USER itu tiada batas, dan mampu meningkatkan prekonomian serta menghidupkan roda ekonomi mikro di desa.; salam berdaya dari Desa Sengon,Prambanan.; #SharingHappiness",0,0,0,0,0,0,0,0,0,0,0,0
Setelah kasus PKI di LBH rame-rame antek komunis membuat opini dan steitmen mengaburkan kebangkitan PKI,1,0,0,1,0,1,0,0,0,0,1,0
"Tiga isu penting TGB Zainul Majdi, justru karena tiga isu itu satu kesatuan: Kuatkan ekonomi umat, sejahterahkan rakyat kecil dan budayakan Pancasila.",0,0,0,0,0,0,0,0,0,0,0,0
"Gelap ada 5 macam, gelap kerana hari malam, gelap mata kerana buta, gelap otak tiada ilmu, gelap hati tiada agama, gelap hidup tiada kerja.'",0,0,0,0,0,0,0,0,0,0,0,0
Revisi hukum pidana dengan memasukkan klausul mengenai PSK sukarela sudah sangat dibutuhkan. Indonesia yang gencar mempromosikan diri sebagai surga wisata internasional senyatanya perlu memagari... URL,0,0,0,0,0,0,0,0,0,0,0,0
"RT RPGpedia ""Gubernur Jaman Now dekat dengan Rakyat pilih nomor 1; ; #KamiGanjarYasin ; #KandangBant3ng; ; Salamnya; #TemannyaRPG; #namakuRUDY; #TemannyaRUDY",0,0,0,0,0,0,0,0,0,0,0,0
USER WOI BOLOT',1,1,1,0,0,0,1,0,0,1,0,0
Kenapa USER bicaranya sesuatu yg remeh temeh spt masalah kalajengking krn belio tau oposisinya spt USER itu pasti nyinyir jd stress dan stroke sendiri...krn emang dosen ga laku...bacot gede hasil karya ga ada... bahkan anak asuhnya mayor dungu,1,1,0,1,0,0,0,0,1,0,1,0
"""Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita,â?? tutur Djarot di hadapan peserta Rakercabsus PDI_Perjuangan Kota Gunungsitoli.; ; #GubernurZamanNow ; #DjarotSihar2 ; #SumutPilih2Djoss #DjarotSiharMenang #GunungSitoli #PDIPerjuangan",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: USER sekalian kalo di pasar nemu tukang jualan pisang, makiin aja abangnya gara gara dia pendukung LGBT!!!!!! haduh\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0
"USER USER USER Setipe sama yang dibelain. \nKata andalan ""cebong"" adalah pemuas syahwatnya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0,0,0,0
"Ajak semua Muslim cari tahu siapa Muhammad sebenarnya, jangan sampai dia enak2 cocok2 penis bangsa ini jadi susah",1,1,0,1,1,0,0,1,0,0,1,0
"USER Eh dungu, ngapain lu masih mensen2 gue, katanya mau muter alun gue.\nLu itu cuma bisa forward berita tanpa analisa.\nKelompok MAHO mana ada yg cerdas wk wk wk'",1,1,0,1,0,0,0,1,0,0,1,0
USER USER USER USER hehe typical bani pekok. ga bs bantah trs danga dungu dah.',1,1,0,1,0,0,0,0,1,0,1,0
"USER USER USER ~improvisasi itu lagu..al Qur'an itu tafsir..masak susah mikir gituan..murotal itu improv..Tilawatil Qur'an itu improv..raut mukamu itu tafsir..cara kentutmu itu tafsir..cara ngentot aja tafsir..cara kawin itu tafsir...ngaji yg bener.!!""",1,1,1,0,0,0,0,0,1,1,0,0
SEMOGA KITA TERMASUK ORANG2 DENGAN WAJAH YG BERSERI2 ð??? #JumatBerkah; ; Ù?Ù?Ø¬Ù?Ù?Ù?Ù? Ù?Ù?Ù?Ù?Ù?Ù?Ø¦Ù?Ø°Ù? Ù?Ù?Ù?Ø§Ø¶Ù?Ø±Ù?Ø©Ù?; Wajah-wajahÂ (orang-orang mukmin) pada hari itu berseri-seri.(Al-qiyamah: 22); Ù?Ù?Ù?Ù?Ø¬Ù?Ù?Ù?Ù? Ù?Ù?Ù?Ù?Ù?Ù?Ø¦Ù?Ø°Ù? Ø¨Ù?Ø§Ø³Ù?Ø±Ù?Ø©Ù?; DanÂ wajah-wajahÂ (orang kafir) pada hari itu,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Yang panik itu yang mau ganti presiden tapi g tau calonnya siapa! Ups mungkin karena g bisa berbuat banyak!!!!! Karena dibawah kepemimpinan pak USER banyak koruptor tertangkap!!! Jadi mau ganti presiden!!! Siapa tau bisa di nego!!,1,0,1,0,0,0,0,0,1,1,0,0
Haruskah aku buat thread jadi TKI dimalaysia dengan jam kerja 16jam? Sebenernya ini kilang memang jahanam betol',1,1,0,1,0,0,0,0,1,0,1,0
